noncompliance,股东权益/负债合计_EquTotLia,股东类别_SHType,每股收益(元/股)_BasicEPS,每股经营活动现金流量(元/股)_OpeCFPS,营业利润/营业总收入()_OpePrTOR,净利润()_NetPrf,有形净值债务率(%)_DbTanEquRt,每股现金及现金等价物余额(元/股)_CCEPS,资产负债率(%)_DbAstRt,经营现金净流量(元)_NOCF,股东总户数(户)_SHNum,利润总额增长率(%)_TotPrfGrRt,营业收入增长率(%)_OpeIncmGrRt,户均持股数(股/户)_AvgHS,每股资本公积金(元/股)_CapSurFdPS,股东权益周转率(次)_EquRat,产权比率(%)_DbEquRt,权益乘数(%)_EquMul,营业收入3年复合增长率(%)_OperaInc3GrRt
0.0,143.7387,0,0.0095,0.2039,12.3702,20910336.42,89.131,0.0384,37.1676,448419078.55,113087.0,-10.0655,0.3208,19449.0,0.0181,0.4593,59.1536,1.5915,19.805
0.0,438.417,0,0.33,0.5447,20.2117,132791001.11,23.8099,1.3054,18.0621,217881409.43,17343.0,-17.9785,-4.3435,23065.0,1.1738,0.5606,22.0437,1.2204,16.6021
0.0,159.7906,0,-1.75,0.349,-111.1835,-465329816.63,135.2144,0.5264,38.736,92545564.17,25732.0,-1031.2422,-4.4879,10305.0,2.255,0.4699,63.2281,1.6323,11.8673
0.0,414.8676,0,-0.1854,0.3084,-80.0821,-369497677.89,27.2568,0.2032,18.5848,614570785.16,62471.0,80.1283,21.5255,31901.0,1.5001,0.18,22.8272,1.2283,-14.1166
0.0,202.474,0,0.24,0.5838,9.4544,133306612.36,51.9633,0.1386,33.0607,347486955.06,24485.0,21.9567,7.8277,24311.0,1.7629,0.7117,49.3891,1.4939,13.9353
0.0,144.2239,0,0.5897,1.3362,7.2696,1667702784.32,100.3913,1.2415,40.3413,3798784186.29,44705.0,-13.9161,13.4206,63593.0,2.1515,2.5541,67.6203,1.6762,22.8102
0.0,937.8095,0,0.22,0.1347,19.6497,30427204.01,11.4142,0.4078,9.6357,18626274.42,12783.0,73.5368,32.4495,10821.0,0.7505,0.4792,10.6631,1.1066,11.0452
0.0,23.1308,0,0.04,0.5573,3.58,2341287.36,739.3332,0.1227,81.2147,9134078.96,12.0,62.7264,68.9553,1365833.0,0.0876,7.3927,432.3298,5.3233,57.5912
0.0,149.7951,1,0.24,0.4689,4.1628,53089382.56,73.3654,2.1221,39.8022,104601581.36,22777.0,16.2964,5.6519,9794.0,0.2922,1.7863,66.1191,1.6612,-6.462
0.0,5.0031,0,-3.13,0.7321,-96.1138,-5750798011.99,-3578.9137,0.5249,94.841,1048635841.23,108259.0,-1489.3122,-11.8055,13231.0,1.688,1.5817,1838.3521,19.3835,-11.9075
0.0,192.8075,0,1.23,1.9534,14.2929,123200088.56,58.6974,0.3142,34.1521,195335815.46,6.0,16.5178,-5.8325,16666667.0,1.8326,2.0737,51.8652,1.5187,3.3239
0.0,500.227,0,0.29,0.3016,21.094,56120714.04,30.0221,0.8869,16.3954,57842331.45,19268.0,34.7429,16.9519,9954.0,1.2678,0.415,19.6107,1.1961,30.9336
0.0,58.2536,1,0.5998,1.1056,16.2745,410894041.03,188.4956,4.6859,60.2805,757405602.54,30886.0,68.3397,3.5156,22181.0,1.2424,0.7898,151.7654,2.5177,7.0014
0.0,317.7263,0,0.467,0.6443,10.6427,181579680.02,35.067,1.7198,23.2579,265288415.24,17305.0,1.0454,9.7905,23792.0,1.7993,1.4115,30.3066,1.3031,8.0622
0.0,0.672,0,-0.9434,1.8663,-6.1564,-126415213.87,-195.3579,3.1448,93.8324,250082780.42,7897.0,-552.9377,77.8394,16968.0,2.4169,22.0262,1521.3814,16.2138,693.3085
0.0,182.93,0,0.55,1.689,13.7192,320695097.88,57.6424,1.1895,35.2885,983751198.6,24007.0,38.8985,-3.8476,24261.0,0.8643,1.0367,54.532,1.5453,14.2458
0.0,57.6325,1,0.05,-0.1984,2.2936,10012264.88,193.5079,0.1768,63.4387,-40006354.16,18610.0,175.0195,24.4826,10833.0,0.4179,1.9025,173.5133,2.7351,13.6084
0.0,157.9264,0,0.53,0.4177,21.2226,45385648.44,69.1919,0.1475,38.7708,35921235.48,14.0,-26.6164,-10.8248,6142857.0,0.5602,0.8107,63.3207,1.6332,29.1606
0.0,155.8553,0,0.525,0.7954,39.6725,32616194.04,70.1118,0.4959,37.3698,49400408.61,86.0,88.2971,11.989,722149.0,1.3044,1.0177,59.6674,1.5967,27.5687
0.0,88.9356,0,0.38,0.1036,10.5236,156880220.48,117.5952,1.5585,52.9276,42838401.92,55517.0,12.2674,31.6052,7447.0,0.9242,1.3898,112.4389,2.1244,28.1466
0.0,139.6937,1,0.171,-0.3078,22.4357,189761981.51,75.7615,0.5712,41.682,-341578570.19,45213.0,7.3278,-46.8872,24547.0,1.6523,0.2313,71.4736,1.7147,-9.7594
0.0,43.0438,1,0.094,0.4495,2.2155,153445292.1,333.9584,0.6301,69.6672,732966510.66,85569.0,19.4162,18.0924,19058.0,2.1407,1.9778,229.6766,3.2968,10.4177
0.0,393.7287,0,0.16,0.1247,6.0591,38689487.66,29.8564,0.4727,20.254,30638416.34,15969.0,-47.4926,3.2701,15387.0,2.9571,0.6457,25.3982,1.254,14.477
0.0,73.997,0,0.22,0.6113,-2.2661,105082703.49,1892.9398,0.2461,55.8962,357400617.92,24809.0,-117.7183,-33.2055,23565.0,4.9019,0.4674,126.7379,2.2674,46.3124
0.0,256.7312,0,0.2874,0.4797,16.4018,476396504.93,46.7227,0.2955,27.6449,795163412.01,35526.0,65.7721,18.7392,46657.0,0.031,1.0856,38.2073,1.3821,24.4317
0.0,12.23,1,0.048,0.0725,1.7908,914244000.0,9627.6752,0.087,89.1027,1377053000.0,129812.0,162.9307,19.6221,146245.0,0.6171,11.1415,817.6604,9.1766,17.6338
0.0,187.9251,0,1.94,4.4184,13.1662,171259760.46,55.7502,3.2143,34.7313,392150344.77,8422.0,451.4067,66.9477,10538.0,9.8927,1.0929,53.2127,1.5321,27.591
0.0,24.1147,1,1.5044,-0.6325,32.0379,12340101773.12,597.386,4.3266,74.9767,-5187770194.27,103129.0,25.0919,24.6465,79536.0,0.6318,0.9396,299.6279,3.9963,19.1548
0.0,69.2973,1,3.66,3.7213,13.4668,1232775470.34,159.9073,4.2461,59.0575,1262866434.48,39703.0,80.4643,38.4373,8547.0,6.5756,2.4119,144.2448,2.4424,31.7824
0.0,138.9239,0,-0.91,0.743,-67.2179,-2325061290.42,267.1866,0.0657,41.8392,1903847779.53,42034.0,-1674.8852,-27.1758,61259.0,1.7291,0.4225,71.937,1.7194,3.2195
0.0,106.5491,1,0.22,0.6399,5.2581,208497447.62,109.983,0.4906,43.429,598270658.67,52346.0,95.604,16.9442,17860.0,1.2368,1.4164,76.7692,1.7677,15.2995
0.0,879.5879,0,0.64,0.503,20.401,179051977.81,11.916,1.3343,10.2084,153181024.83,25738.0,-0.2626,-8.4432,11833.0,1.6126,0.8242,11.369,1.1137,6.8126
0.0,21.7292,1,0.087,1.7161,6.0163,1868693329.39,570.3099,0.5058,68.0282,33721790020.54,648879.0,36.8574,8.0435,30284.0,0.3084,1.9853,212.7753,3.1278,25.9083
0.0,149.3692,0,-0.0364,-0.0247,-49.4531,-18500119.73,89.79,0.0672,39.8541,-12575625.96,37466.0,-514.9676,2.7518,13581.0,0.2596,0.2737,66.2624,1.6626,29.5899
0.0,261.2306,0,1.08,0.7506,25.078,43233676.2,39.3664,0.1923,27.6832,30025956.67,11.0,101.8956,60.6769,3636364.0,2.0759,1.1427,38.2804,1.3828,72.8827
0.0,180.8534,1,0.71,1.1042,22.71,78131264.11,57.3403,0.7666,35.6058,121245947.03,4.0,-13.9267,-4.5811,27450000.0,0.0757,1.2904,55.2934,1.5529,14.8064
0.0,76.6815,1,0.18,0.4203,5.3212,4283957365.0,270.6121,0.2398,53.9052,10665557013.0,605932.0,13.7696,28.4013,41881.0,0.7365,2.9702,116.9443,2.1694,19.9539
0.0,206.5613,1,10.27,9.5605,39.0059,1775009197.07,51.9442,18.2475,30.7654,1934670685.08,25802.0,62.7331,37.1853,7843.0,15.1832,1.1011,44.4364,1.4444,36.5286
0.0,58.8016,0,0.11,2.4101,0.8539,119534808.82,201.1692,1.8398,56.63,2599671576.78,108660.0,-90.9767,30.4625,9927.0,2.4165,2.4566,130.5741,2.3057,56.8101
0.0,9.499,0,0.53,-2.0889,25.086,954163494.71,1156.7353,1.8527,91.2736,-3775770425.93,89815.0,13.0942,28.4819,20125.0,0.4749,0.3734,1045.9428,11.4594,16.4558
0.0,783.7262,0,0.32,0.2667,25.6009,64823672.76,13.2186,1.4508,11.1258,54949005.17,19033.0,68.657,24.2085,10825.0,2.0696,0.2902,12.5187,1.1252,11.8709
0.0,585.7738,0,0.55,0.4796,19.3994,53456175.78,19.2167,0.6355,14.5821,46523481.61,15.0,9.5013,5.2514,6466667.0,0.1327,0.7498,17.0714,1.1707,9.0927
0.0,95.8654,1,0.37,0.6359,35.6673,637455747.8,-1168.1555,0.514,51.0289,1076548567.6,67821.0,61.6966,-6.43,24962.0,0.7517,0.4497,104.2022,2.042,31.1835
0.0,219.1165,0,0.4,0.4623,13.6162,201592462.77,48.2152,0.9577,31.3365,235605006.04,21246.0,9.1748,-2.0624,23986.0,0.7803,1.2148,45.6378,1.4564,50.6093
0.0,37.5478,0,0.4067,6.9302,1.1539,413361034.23,269.0429,0.9891,72.6235,7044356768.09,20064.0,-14.8992,5.6721,50662.0,1.4467,6.7539,265.2764,3.6528,23.767
0.0,288.1333,0,0.4841,0.6611,14.53,75901269.49,37.2536,0.4304,25.7643,103653611.24,12318.0,-23.8605,0.2283,12729.0,1.8487,0.6492,34.7062,1.3471,10.2154
0.0,407.1483,0,0.69,0.4435,12.344,120406127.59,25.4377,2.0838,19.5035,92238763.55,20733.0,-21.9653,0.4767,10032.0,2.1876,1.069,24.229,1.2423,13.2179
0.0,144.8467,0,0.58,0.7861,14.1715,951936269.85,101.7868,1.0739,39.968,1361181323.1,22925.0,-17.7521,25.8073,75587.0,1.6245,0.9882,66.5777,1.6658,26.394
0.0,136.3519,0,0.32,1.0622,5.0318,71034496.45,82.1932,3.0444,42.3098,234751943.74,22324.0,-45.2572,-5.0892,9900.0,5.562,0.7139,73.3397,1.7334,8.1194
0.0,239.7713,0,1.65,2.3044,29.4586,173966630.77,45.5759,0.7677,29.4316,243347050.7,12.0,17.2364,10.5866,8800000.0,2.4972,1.1147,41.7064,1.4171,19.6649
0.0,499.192,0,0.12,0.2815,9.6439,124465864.06,29.3292,0.1927,16.3097,295627531.92,40711.0,-47.2172,17.1721,25799.0,0.7142,0.7533,19.4882,1.1949,26.3397
0.0,135.3452,0,0.4468,0.6709,20.2385,1378920970.4,178.559,0.5113,40.9594,2078432734.81,100099.0,33.33,24.7426,30947.0,0.1812,1.6263,69.375,1.6938,35.6715
0.0,312.77,0,0.8,0.9855,14.0883,59658231.43,34.4928,0.9996,24.1393,73515417.11,8.0,-8.4488,7.8016,9325000.0,2.623,1.152,31.8205,1.3182,5.721
0.0,88.7556,0,0.56,1.0038,6.8545,90315511.51,147.2495,2.1044,52.823,162833577.81,16384.0,0.8885,16.9578,9901.0,3.0541,1.3166,111.9677,2.1197,21.6139
0.0,52.3644,0,1.1,-0.4694,15.8674,269710569.15,226.1983,4.1176,65.1069,-115184747.08,32485.0,-10.1421,40.39,7554.0,1.4539,1.497,186.5894,2.8659,54.9834
0.0,67.5189,0,0.47,0.7439,8.8273,1195182776.61,172.0353,1.0801,58.5544,2008760004.21,42205.0,83.0277,10.5452,63980.0,0.5416,2.2619,141.2803,2.4128,10.7613
0.0,165.2106,0,0.28,0.3912,5.5426,176399664.62,71.1036,0.5423,35.7762,245903570.41,25321.0,-11.6679,-7.6418,24825.0,1.195,1.0125,55.7056,1.5571,1.7268
0.0,699.8822,1,0.09,0.0342,16.0626,27427427.95,14.7381,0.5788,12.6254,10970172.66,22060.0,-13.777,-23.288,14557.0,1.451,0.1521,14.4497,1.1445,-5.7693
0.0,128.5882,0,0.4615,1.1932,18.2563,894346741.25,94.2445,5.6451,31.6602,2312447687.11,90899.0,25.6836,6.9278,21321.0,1.2403,1.198,46.3275,1.4633,7.2117
0.0,86.9196,0,0.4,1.6799,4.2571,1280542212.61,141.9537,0.9536,53.4649,5451430414.59,115460.0,48.1412,47.9871,28106.0,0.9235,2.244,114.8916,2.1489,22.1439
0.0,283.981,0,0.83,0.5981,17.7814,154719930.52,38.1625,2.3236,26.026,111252457.15,11.0,9.934,7.4492,16909091.0,0.4683,1.625,35.1827,1.3518,13.9153
0.0,609.7315,0,0.643,0.2155,19.0079,112506592.41,16.7463,0.7434,14.0898,46753294.6,17006.0,-18.0384,-5.5369,12755.0,0.8503,0.7094,16.4007,1.164,4.1241
0.0,409.5349,0,0.77,0.8067,19.3372,145703084.09,25.2895,4.1659,19.6257,155771476.75,15162.0,12.8484,22.7465,12736.0,3.6698,0.5756,24.4179,1.2442,15.9833
0.0,55.3961,0,0.26,-0.6371,3.4441,86445154.66,210.1921,1.8551,60.3967,-214683958.59,21041.0,-56.9646,30.3401,16016.0,2.8638,1.7367,152.5039,2.525,30.535
0.0,31.4527,0,-3.84,0.6426,-263.2748,-2915185326.47,385.2132,0.1689,75.2259,488285687.91,60316.0,-2965.352,-30.6713,12599.0,3.778,0.4172,303.647,4.0365,-15.0596
0.0,429.3138,0,0.52,0.5027,28.8343,500563277.38,43.869,0.2273,17.7025,484259397.15,10914.0,1.2926,19.7634,88267.0,1.1527,0.627,21.5104,1.2151,46.5761
0.0,6.8853,1,1.18,-5.0204,34.862,14618609000.0,1564.2294,4.4509,93.3931,-57957767000.0,152617.0,9.4487,27.6801,75644.0,1.3991,0.3522,1413.5738,15.1357,12.6557
0.0,243.3565,0,0.64,0.816,9.8207,118896727.79,44.8649,1.0507,29.1243,151299880.47,17647.0,10.6307,30.2768,10507.0,1.7879,1.5013,41.092,1.4109,27.7766
0.0,60.903,0,-2.1899,-0.2014,-111.6437,-1844478909.62,215.344,0.2885,63.2833,-169643444.53,47448.0,-37127.5548,5.5757,17751.0,2.5543,0.7324,172.3558,2.7236,24.5702
0.0,1190.864,0,0.4738,0.6481,27.6346,486783623.39,9.7422,1.2168,7.7275,665826611.98,52422.0,-16.4905,-6.3562,19598.0,0.0073,0.435,8.3746,1.0837,26.1999
0.0,165.0129,0,0.4463,0.2388,9.2339,100887607.89,95.1753,0.7799,37.5757,53973227.38,17037.0,83.5484,14.4185,13268.0,4.1446,0.8787,60.1941,1.6019,46.127
0.0,167.9159,0,0.22,0.0394,13.3304,155397825.8,96.3011,0.1003,35.6502,28221016.6,25180.0,19.3379,28.8702,28421.0,0.6584,0.8007,55.4006,1.554,28.6403
0.0,127.9752,0,0.165,0.0116,36.2407,174688341.61,98.2223,0.0618,42.5337,12284797.44,123859.0,16.7716,13.6632,8546.0,0.6502,0.3545,74.0152,1.7402,4.6722
0.0,359.4422,1,0.4,0.281,36.762,192181018.17,28.1921,0.4454,21.7655,139241156.48,28122.0,28.9298,31.8114,17620.0,1.5596,0.391,27.8209,1.2782,27.2045
0.0,44.786,0,0.79,0.969,5.2274,102140494.39,300.008,0.4082,68.7817,125338964.32,14053.0,47.1614,18.1927,9204.0,1.4035,2.8417,220.3253,3.2033,17.4781
0.0,334.8627,0,0.51,0.6257,19.653,76324557.46,40.8908,0.9788,22.374,93859350.71,49.0,18.6483,9.3647,3061224.0,0.5703,0.8635,28.8228,1.2882,12.1039
0.0,127.3986,0,0.24,0.8163,7.7228,125149564.34,1766.0842,0.1213,37.8464,429302111.5,28432.0,-47.6451,32.6891,18497.0,0.7036,0.7273,60.8917,1.6089,31.4956
0.0,99.2958,1,0.58,0.8916,34.9695,557410240.82,103.9839,1.2856,49.7832,862620584.04,26929.0,-19.3574,-19.1313,35928.0,1.0083,0.4607,99.1367,1.9914,14.6847
0.0,81.9172,0,-0.6,-0.2075,-46.1245,-267662253.3,141.1396,0.1873,54.8274,-93008995.26,15631.0,-472.5111,-11.4125,28674.0,0.2844,0.9411,121.3729,2.2137,-9.5883
0.0,201.5859,0,-0.7008,0.4535,-13.1415,-222852634.62,60.518,0.8465,32.728,144208286.54,26177.0,-719.8846,-22.7217,12148.0,4.6122,0.5583,48.6503,1.4865,-7.0108
0.0,42.3385,1,0.9,6.5745,1.9896,361005776.31,370.6836,1.4972,70.2551,2629812252.38,14699.0,4.2,1.1961,27213.0,0.1885,3.7964,236.1916,3.3619,11.3844
0.0,136.3519,0,0.32,1.0622,5.0318,71034496.45,82.1932,3.0444,42.3098,234751943.74,22324.0,-45.2572,-5.0892,9900.0,5.562,0.7139,73.3397,1.7334,8.1194
0.0,109.1645,0,0.02,0.1946,1.415,53616805.38,126.6257,0.4485,47.2666,460338408.56,86456.0,105.0524,-5.6917,27361.0,2.2184,1.2131,89.6333,1.8963,6.1778
0.0,33.4296,0,0.02,0.0015,-6.2888,8325227.07,329.2856,0.3374,75.5216,562306.67,55862.0,103.8352,-12.0913,6830.0,2.4181,1.2045,308.5233,4.0852,-29.354
0.0,50.2476,1,0.077,0.2429,1.7787,65653416.16,418.6241,1.3817,62.5781,207043887.27,56385.0,-44.147,-10.0061,15116.0,0.8483,4.4254,167.2231,2.6722,19.2111
0.0,58.8536,1,0.11,-0.156,34.612,210993840.29,171.5174,1.1421,58.5484,-292149798.7,154911.0,-3.0816,114.703,12093.0,1.6459,0.176,141.2451,2.4125,-2.6023
0.0,674.2682,0,0.1121,0.1435,13.0742,167012730.1,15.9847,0.216,12.8115,210996795.35,53679.0,-28.5063,-10.904,27401.0,0.7291,0.4274,14.694,1.1469,-11.8977
0.0,546.0122,0,0.31,0.1753,19.2241,168884369.26,19.4247,0.8555,14.9086,94784204.64,22184.0,10.4185,2.9169,24379.0,1.6333,0.4847,17.5206,1.1752,6.4937
0.0,30.495,0,-4.3108,-0.8424,-194.5353,-5196549432.65,361.4304,0.0052,76.4666,-1015472852.19,25190.0,-4084.093,-22.9591,47855.0,3.9423,0.2208,324.9287,4.2493,-0.3112
0.0,194.5359,0,0.86,1.5614,12.6794,506993260.36,59.3594,0.6886,33.1116,925725534.57,24827.0,20.1985,19.3786,23880.0,0.2944,1.1669,49.5028,1.495,15.0231
0.0,11.9441,0,-1.09,0.618,-30.5823,-37455194.54,130549.7687,2.6372,88.1762,21738090.04,28.0,29.6409,36.1671,1256230.0,4.2724,4.9839,745.7523,8.4575,56.4135
0.0,182.2389,0,0.09,0.2292,3.387,81190954.47,79.9486,0.52,35.204,207483172.09,34753.0,15.2441,9.0748,26053.0,1.5711,1.059,54.3305,1.5433,8.96
0.0,654.6554,0,0.44,0.4861,18.5242,181538751.5,15.6616,1.2315,13.2501,199099070.83,17597.0,10.8276,11.6382,23277.0,1.018,0.6987,15.274,1.1527,10.7312
0.0,135.5196,1,0.24,-0.2838,5.2579,239970407.97,91.7206,0.4033,41.9335,-280905083.5,39247.0,30.5333,6.0477,25223.0,2.3143,1.7726,72.2164,1.7222,19.2653
0.0,201.4189,1,0.4816,-0.6053,5.0903,63838637.39,50.04,1.8495,33.0677,-80233816.66,13016.0,-49.3458,-8.1312,10184.0,1.5084,1.6108,49.4046,1.494,-9.8821
0.0,115.5455,0,2.62,0.9129,28.6227,170292796.12,95.0371,0.6614,44.8724,59341267.83,17.0,24.2812,5.3093,3823529.0,1.8473,1.5518,81.3975,1.814,80.9375
0.0,255.182,0,0.45,0.6827,15.3634,46130657.82,43.3241,2.1437,27.3501,69366371.28,41.0,-53.6736,13.8324,2478293.0,1.454,0.7271,37.6465,1.3765,7.5805
0.0,51.0664,0,0.14,0.6956,1.2142,15278250.13,254.2657,0.4965,66.1961,77904267.08,7870.0,140.3957,5.2642,14231.0,1.9005,3.0997,195.8236,2.9582,7.1989
0.0,223.3359,1,0.6162,0.9451,10.888,525063379.2,52.3684,1.8664,30.4703,847358170.02,10649.0,2.3143,10.5524,84198.0,2.6044,0.8622,43.8235,1.4382,128.9775
0.0,81.0477,0,0.48,1.4046,14.9799,423929691.12,288.9122,1.2473,51.5668,1234997113.16,35879.0,-6.0743,5.3138,24506.0,0.499,0.8248,106.4698,2.0647,9.739
0.0,2224.923,0,0.05,0.044,26.6885,114985210.75,4.8686,1.752,4.3036,94764413.02,42232.0,37.7949,3.7795,51018.0,2.3406,0.0629,4.4972,1.045,4.508
0.0,307.6351,0,0.0344,0.3246,2.1861,13491799.29,34.4171,0.2708,24.1485,127235271.35,21042.0,119.7084,9.143,18627.0,2.3183,0.6094,31.8366,1.3184,-0.1759
0.0,75.6374,0,1.32,1.7505,8.9889,98933532.59,153.4021,2.617,56.9355,131290318.92,5.0,25.3584,10.3637,15000000.0,0.2371,4.7776,132.2097,2.3221,7.8919
0.0,27.1562,1,-0.69,0.3274,-11.26,-262747473.76,549.8119,0.6679,77.7126,124829710.7,39678.0,-825.1926,-7.6689,9608.0,0.4554,2.7097,348.6832,4.4868,-0.5056
0.0,233.099,0,0.1348,0.1701,2.0367,24453253.08,46.8242,0.8245,30.0211,30851863.71,23135.0,-60.7515,-5.7579,7838.0,0.9457,1.73,42.9002,1.429,24.8219
0.0,87.6743,1,0.1,0.1611,6.8971,21085177.65,117.6447,0.5142,51.5342,32487473.29,24316.0,-79.407,22.4095,8295.0,0.0494,0.4934,106.331,2.0633,-10.9644
0.0,48.324,1,0.0971,-0.0531,7.2665,34154859.41,216.5422,1.3267,65.9694,-18669097.58,31872.0,-17.9977,17.1785,11037.0,0.1737,1.0673,193.8532,2.9385,-2.3907
0.0,329.3396,0,0.96,1.1891,21.0819,68798402.59,35.2811,1.5327,23.2916,85617433.97,12.0,16.9595,11.1196,6000000.0,0.6501,1.6474,30.3638,1.3036,10.1649
0.0,41.6452,0,0.38,0.7352,16.4122,1112477114.65,431.0224,1.2133,62.9713,2215869577.48,61429.0,34.5282,26.429,49063.0,0.2155,2.1347,170.0606,2.7006,42.51
0.0,476.2453,0,0.0128,0.1827,1.4994,24633691.64,22.4789,0.1475,15.8587,353011302.05,94411.0,-70.5005,3.3106,20461.0,0.7349,0.3023,18.8477,1.1885,7.1195
0.0,64.7398,0,0.58,0.561,6.4232,74961825.49,165.0828,1.0314,60.7018,72505289.22,16.0,41.8833,10.9473,8077356.0,2.0625,2.657,154.4646,2.5446,12.3086
0.0,38.8122,0,0.008,0.8171,1.1449,543186000.0,273.4194,0.3529,68.3989,13732697000.0,435744.0,121.4261,6.8259,38569.0,1.0505,1.3741,216.4449,3.1644,21.1819
0.0,84.6891,0,-0.98,0.0716,-22.7409,-515147498.54,190.032,1.0199,53.1847,38551463.06,36333.0,-474.6574,3.3532,14814.0,2.9653,0.9068,113.6055,2.1361,20.8905
0.0,376.1,0,1.36,0.5351,40.536,110129209.3,30.1566,0.7342,21.004,43339482.25,3.0,3.292,10.7271,27000000.0,1.161,0.7183,26.5887,1.2659,17.9479
0.0,83.4639,0,0.0468,0.8843,3.3119,64030265.59,153.4946,2.4989,48.2863,1209483003.21,34635.0,617.594,51.2558,39488.0,10.0549,0.18,93.3724,1.9337,156.6162
0.0,143.5404,0,0.1041,-0.4513,10.2138,65144810.87,82.055,0.5693,40.997,-292783060.66,49204.0,41.5386,0.1035,13185.0,0.8474,0.5337,69.483,1.6948,-6.7457
0.0,290.922,1,0.41,0.0242,19.3961,664358699.43,53.1873,0.7305,24.7343,38795781.07,98657.0,46.0696,14.8888,16275.0,3.3564,0.552,32.8627,1.3286,25.5282
0.0,99.4802,0,0.2661,0.6347,7.6686,53225016.82,104.5909,1.3806,50.1303,126945615.96,15261.0,2.6408,11.8873,13105.0,0.5695,1.4182,100.5225,2.0052,19.4864
0.0,440.5673,0,0.49,0.7789,11.4594,207405264.0,35.6825,1.0712,18.3605,336011517.0,30091.0,-14.4481,1.7961,14337.0,2.5613,0.9702,22.4898,1.2249,10.5109
0.0,127.8064,0,0.21,0.0612,17.0685,70107852.79,84.5075,0.3713,43.8969,20346870.2,23214.0,10.238,26.7418,14323.0,0.0509,0.6889,78.2433,1.7824,20.3192
0.0,36.9664,1,0.2,0.9236,2.9805,2559475686.6,272.9844,1.0593,72.2388,9807556606.52,352141.0,-33.3404,0.4451,30154.0,2.1854,2.1509,260.2145,3.6021,17.6798
0.0,59.0176,1,0.84,0.302,4.527,978779413.76,198.9441,3.6572,61.7169,353671433.12,85327.0,15.452,1.7608,13723.0,4.7682,2.2916,161.2121,2.6121,12.4131
0.0,8.9054,1,0.61,-1.645,45.4379,187405000000.0,1165.0522,4.5718,91.3188,-484266000000.0,700005.0,9.1455,8.9416,420551.0,0.462,0.317,1051.9092,11.5191,4.328
0.0,2.5812,1,-0.98,2.2783,-61.3398,-912300649.89,-2164.7376,0.1242,94.7168,2131313299.99,26742.0,-71.6832,-62.9368,34982.0,1.2281,1.5267,1792.7912,18.9279,-15.8676
0.0,114.9094,1,0.55,1.1662,9.0276,787738299.74,115.6479,1.6858,45.671,1666267597.41,7.0,-19.3398,3.7685,204114286.0,0.9968,3.5682,84.0639,1.8406,24.615
0.0,57.078,1,0.13,1.9993,2.1699,61834735.64,200.7915,5.1309,59.0468,988769136.49,85366.0,16.334,26.1519,5793.0,2.039,2.5963,144.1809,2.4418,8.7106
0.0,121.7507,0,0.0667,0.3684,4.5731,65396509.7,89.9013,0.45,44.988,365356749.82,51617.0,181.6158,17.9927,19214.0,0.5942,0.601,81.7784,1.8178,-1.3013
0.0,41.7507,0,-1.08,0.4027,-30.899,-965747540.66,302.9259,0.2022,69.702,359534365.96,40426.0,-1308.8315,-36.4925,22083.0,1.0856,1.4717,230.0546,3.3005,-5.4294
0.0,383.8867,1,0.3033,0.0322,7.9961,255427073.21,32.6367,0.7948,18.8439,27118053.86,45569.0,-33.8968,-7.1529,18486.0,0.7364,1.0166,23.2193,1.2322,1.1869
0.0,115.0213,1,0.1606,0.7245,2.6469,164756350.28,120.609,0.97,41.8859,743384903.72,63133.0,172.1637,-5.4188,16252.0,2.6671,1.0954,72.0752,1.7208,6.8258
0.0,214.7385,0,0.54,0.3909,12.9196,824590767.43,75.4016,0.4391,31.7799,602966937.4,71826.0,16.5787,17.8313,21477.0,2.9041,0.8956,46.5845,1.4658,45.2158
0.0,95.9807,0,0.2046,0.0624,3.7855,39069431.57,126.147,0.3796,51.0254,11973338.14,11728.0,141.8308,20.5076,16358.0,1.2967,1.6857,104.1876,2.0419,9.1367
0.0,180.2964,0,0.2907,0.3329,16.755,148305163.14,66.3526,0.9387,33.6016,169844754.06,31842.0,4.3613,14.231,16022.0,0.0001,1.2107,50.606,1.5061,15.172
0.0,65.1469,1,0.2047,-0.5046,3.6592,159605948.03,243.1111,2.7225,56.2743,-393519600.1,30005.0,-11.7881,2.1215,25992.0,0.3962,2.7648,128.6986,2.287,3.8639
0.0,195.1532,1,0.36,0.5486,15.6866,212416459.45,54.7108,1.0903,33.0304,324078909.72,21900.0,23.8683,11.2662,26975.0,0.1207,1.0106,49.3215,1.4932,12.4609
0.0,193.5193,0,0.28,0.2897,8.6249,279614081.69,134.8543,0.2779,33.6704,291936549.56,44748.0,-3.8846,56.2311,22518.0,3.2497,0.4545,50.7622,1.5076,55.4528
0.0,649.5264,0,0.55,0.713,11.1244,115649851.06,16.3151,1.2405,13.3418,148932408.22,19886.0,2.167,2.6866,10504.0,2.6419,0.9774,15.3958,1.154,5.8473
0.0,26.3399,0,-4.6412,-0.1928,-28120.3044,-5073268464.79,379.6516,0.0002,79.1515,-210793401.5,57089.0,-2273.8975,-98.535,19147.0,3.2919,0.0051,379.6516,4.7965,-76.7829
0.0,670.1236,0,-0.132,-0.0408,-21.4078,-77174758.62,16.4694,0.6871,12.6561,-23936490.73,62104.0,-335.8615,-7.9404,9446.0,0.0862,0.0511,14.4899,1.1449,19.6264
