city,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04
安庆,100,100,99.9,99.8001,99.5006997,99.5006997,99.6002004,99.6002004,99.5006002,99.5006002,99.4010996,99.1028963,98.80558761,98.60797644,98.50936846,98.50936846,98.41085909,98.31244823,98.60738558,98.60738558,98.60738558,98.70599296,99.00211094,99.10111305,98.90291083,99.5952312,100.5911835,100.9935482,101.5995095,102.1075071,102.0053996,102.617432,103.2331366,104.0590017,104.6833557,104.8927224,105.3122933,105.206981,105.206981,104.996567,104.7865739,104.4722142,103.6364364,102.4964356,101.0614855,100.2529937,99.25046373,98.75421141,98.55670298,98.16247617,98.16247617,98.0643137,98.0643137,97.96624938,98.45608063,98.16071239,98.06255168,97.96448912,97.86652463,97.76865811,97.86642677,97.37709463,98.25348849,98.74475593,99.0409902,99.53619515,100.4320209,101.6372052,102.4503028,103.0650046,104.4048497,105.1356836,105.345955,105.7673388,107.2480816,108.4278104,108.6446661,108.9706001,108.6436883,108.752332,109.7311029,110.0602963,110.0602963,110.6105977,111.1636507,111.4971417,111.4971417,111.1626502,111.0514876,112.273054,112.8344192,114.9782732,116.8179256,119.3879199,119.9848595,120.5847838,121.067123,121.3092572,122.5223498,122.6448721,123.3807414,123.7508836,123.7508836,123.7508836,124.4933889,124.8668691,124.2425347,123.9940496,123.4980734,123.2510773,122.5115708,122.0215245,121.899503,121.168106,120.8046017,119.9589695,120.1988874,120.7998819,121.1622815,121.6469306,121.8902245,121.4026636,121.0384556,120.6753402,120.4339895,120.0726876,119.9526149,119.9526149,120.4324254,120.3119929,120.0713689,120.0713689,119.7111548,118.9928879,118.2789306,117.6875359,117.0990982,116.6307019,115.4643948,115.0025373,114.4275246,114.5419521,114.4274101,114.0841279,114.3122962,114.7695454,115.4581626,115.6890789,115.9204571,115.6886162,115.5729276,115.2262088,114.9957564,113.8457988,113.0488782,112.1444872,111.6959092,111.0257338,110.3595794,109.2559836,108.6004477,108.2746463,107.4084492,106.4417731,105.8031225,105.5915163,105.3803332,104.8534316,104.7485781,104.539081,104.2254637,103.8085619
泉州,100,100.5,101.103,101.305206,101.305206,101.305206,101.4065112,101.4065112,101.5079177,101.5079177,101.4064098,101.4064098,101.3050034,101.2036984,100.9000873,100.6982871,100.4968905,100.3963937,100.6975828,100.5968852,100.4962884,100.4962884,100.3957921,100.4961879,101.099165,101.8068592,101.8068592,103.333962,104.0572998,104.473529,105.5182643,106.0458556,107.3184058,107.8549979,108.2864179,108.9361364,109.4808171,110.137702,110.2478397,110.2478397,110.1375918,109.0362159,107.6187451,106.4349389,104.9448498,104.105291,102.8560275,102.3417473,100.6019376,99.998326,99.89832767,99.69853102,99.59883249,99.39963482,99.30023519,99.30023519,99.30023519,99.59813589,99.59813589,99.79733217,99.5977375,99.89653071,100.4959099,101.500869,101.3993681,101.1965694,101.8037488,103.1271975,104.7772327,105.9297823,108.1543077,109.0195422,109.7826789,110.441375,110.9935819,110.5496076,110.3285084,111.1008079,110.8786063,110.7677277,109.8815859,110.3211122,109.8798278,110.5391067,110.2074894,110.3176969,110.4280146,110.4280146,110.3175866,110.7588569,110.6480981,111.643931,111.643931,111.8672188,112.2028205,112.0906177,111.8664364,111.4189707,111.5303896,111.8649808,111.9768458,112.0888226,112.7613556,113.3251623,113.5518127,114.6873308,114.8020181,115.4908302,115.8373027,115.3739535,115.8354493,116.1829557,117.3447852,118.2835435,118.8749612,119.9448359,120.7844497,121.1468031,121.3890967,121.9960422,122.9720105,123.8328146,124.8234771,125.6972414,126.4514249,126.9572306,127.718974,128.1021309,128.230233,128.1020028,127.4614928,126.4418008,126.5682426,127.0745156,126.5662176,126.3130851,125.4288935,124.6763202,124.0529386,122.8124092,121.9527223,121.221006,121.827111,122.6799008,122.0665013,121.5782353,120.8487659,120.6070683,120.9688895,120.485014,120.605499,120.7261045,121.0882828,120.725018,120.725018,120.4835679,120.8450186,120.9658636,120.7239319,119.8788644,118.9198335,117.0171161,115.3788765,113.1866779,112.2811844,111.8320597,110.3782429,110.8197559,110.9305757,111.1524368,111.3747417,111.7088659
九江,100,100.6,101.606,102.317242,102.1126075,102.0104949,101.9084844,102.0103929,102.0103929,101.6023513,101.0943396,100.3866792,100.1859058,100.0857199,100.1858056,99.98543404,99.8854486,99.8854486,99.98533405,99.88534872,99.88534872,99.88534872,100.0851194,100.4854599,100.8874017,101.7953883,102.5079561,103.0204958,104.3597623,105.0902806,104.9851903,105.5101163,105.5101163,106.2486871,107.0986766,107.63417,107.9570725,107.9570725,108.2809437,108.2809437,108.0643818,107.3079312,106.4494677,105.4914225,104.120034,103.4953138,103.1848279,102.7720886,101.6415956,101.2350292,101.0325591,100.7294615,101.0316498,100.7285549,100.7285549,100.6278263,100.1246872,99.82431315,99.72448883,100.0236623,100.123686,100.424057,101.1270254,102.2394227,103.1595775,103.778535,104.8163203,106.0741162,107.6652279,109.7108672,110.5885542,111.3626741,112.5876635,113.4883648,114.9637135,116.2283144,118.2041957,119.1498293,119.9838781,120.4638136,120.3433498,120.5840365,120.5840365,120.7046205,121.3081436,121.7933762,122.4023431,122.6471478,123.6283249,124.3700949,125.7381659,127.6242384,128.5176081,129.2887137,131.2280444,132.4090968,133.3359605,134.0026403,134.8066562,135.7503028,136.5648046,137.657323,138.3456096,139.4523745,140.4285411,141.5519695,141.9766254,142.9704617,144.5431368,145.1213094,144.8310668,145.8448842,146.5741086,147.8932756,148.3369554,148.1886185,148.9295616,148.9295616,148.6317025,148.7803342,149.2266752,150.4204886,151.0221705,151.6262592,152.081138,152.5373814,153.3000683,153.6066684,153.2994551,152.6862573,152.0755123,151.3151347,150.4072439,149.8056149,149.6558093,149.3564977,148.9084282,148.3127945,148.9060456,148.6082336,148.4596253,147.8657868,147.4221895,147.7170338,148.0124679,148.1604804,148.7531223,149.3481348,149.4974829,149.198488,149.0492895,148.4530923,147.7108268,146.0860077,145.5016637,144.9196571,143.7602998,142.7539777,141.8974538,140.7622742,138.3693155,136.8472531,135.6156278,135.4800122,135.2090521,134.803425,133.4553907,133.0550246,132.5228045,132.5228045,132.1252361,131.5967351
赣州,100,100.1,99.1991,99.0007018,98.8027004,98.8027004,98.8027004,98.5062923,98.60479859,98.60479859,98.50619379,98.50619379,98.50619379,98.3091814,98.3091814,98.3091814,98.3091814,98.21087222,98.21087222,98.11266135,97.91643603,97.81851959,97.91633811,98.30800346,99.19277549,100.3830888,101.9892182,102.4991643,102.909161,102.8062518,103.8343143,104.5611545,105.3976438,106.3462226,107.1969923,107.4113863,108.0558546,108.3800222,108.4884022,108.162937,107.9466111,107.0830383,105.9051248,104.6342633,102.9601151,102.1364342,101.5236156,101.5236156,101.7266628,101.8283895,101.5229043,101.4213814,101.0156959,100.8136645,101.0152918,101.7223989,101.0103421,100.6063007,100.4050881,100.8067085,101.1091286,101.2102377,102.1211299,103.3465834,103.8633163,104.071043,104.9036113,106.3722619,109.3506852,112.7405564,113.867962,114.4373018,115.3528002,115.8142114,116.0458399,116.5100232,116.7430433,117.3267585,117.6787387,118.1494537,118.5039021,118.1483904,118.1483904,117.7939452,118.0295331,118.0295331,118.2655921,118.5021233,118.9761318,119.6899886,120.2884386,122.6942073,124.0438436,124.7881067,125.5368353,126.6666668,127.1733335,127.1733335,126.7918135,126.6650217,126.9183517,126.9183517,128.0606169,128.0606169,129.0851018,129.6014422,129.9902466,130.6401978,130.770838,131.1631505,131.0319874,131.6871473,132.0822087,132.7426198,133.6718181,134.3401772,134.6088576,135.0126841,135.5527349,135.9593931,136.7751494,137.5958003,138.0085877,138.2846049,138.8377433,139.3930943,139.2537012,139.1144475,139.1144475,138.6971042,138.5584071,139.1126407,139.2517533,139.6695086,139.9488476,140.0887964,140.368974,140.9304499,141.0713804,140.5070949,140.7881091,139.9433804,139.3836069,138.9654561,138.8264906,138.6876641,138.6876641,139.1037271,138.8255196,138.2702176,137.5788665,136.7533933,136.3431331,135.3887312,134.7117875,134.5770757,134.0387674,133.7706899,133.6369192,132.9687346,131.9049847,130.7178399,128.8877901,127.2122488,126.3217631,126.1954413,126.1954413,126.5740277,126.8271757,126.8271757,126.7003485,126.4469478
烟台,100,100.6,101.4048,102.0132288,102.0132288,101.7071891,101.8088963,101.5034696,101.5034696,101.3004627,100.9965613,100.7945682,100.3913899,100.1906071,99.9902259,99.79024545,99.6904552,99.88983611,99.69005644,99.49067633,99.49067633,99.68965768,99.58996802,99.88873792,99.88873792,100.7877366,102.1987649,103.016355,103.3254041,103.8420311,104.5689253,105.7191835,106.5649369,107.3108915,107.9547569,108.7104402,109.1452819,109.4727178,109.8011359,110.0207382,110.0207382,109.5806552,108.70401,106.9647458,105.8950984,105.0479376,104.1025061,103.3737886,102.7535459,102.2397781,102.0352986,101.9332633,101.7293968,101.525938,101.424412,101.2215632,101.3227848,101.0188164,101.3218729,101.5245166,101.7275656,101.8292932,102.3384397,102.7477934,103.2615324,103.7778401,104.1929514,104.7139162,105.3421997,106.0795951,106.609993,107.036433,107.3575423,107.89433,108.541696,109.3014879,110.6131057,111.8298499,112.8363185,113.4005001,113.8541021,114.5372268,115.3389873,115.8003433,116.9583467,117.3092218,117.7784587,119.1918002,120.1453346,121.2266426,124.7422152,126.2391218,127.1227956,128.6482692,129.6774553,131.6226172,132.6755981,133.3389761,134.13901,135.077983,136.1586069,137.6563516,139.0329151,140.1451784,141.8269205,142.9615359,143.8193051,145.1136789,145.8392473,146.7142827,147.1544256,147.5958889,148.1862724,148.9272038,149.6718398,151.1685582,152.0755696,152.6838718,152.9892396,153.1422288,152.8359444,153.2944522,154.0609245,154.98529,155.6052312,156.0720469,157.0084791,156.8514707,156.5377677,155.7550789,155.2878136,154.8219502,154.2026624,154.3568651,154.0481513,153.4319587,152.511367,152.8163897,152.2051241,152.3573293,151.9002573,151.5964568,152.0512461,151.7471436,151.5953965,152.3533735,153.1151404,152.9620252,153.1149872,153.2681022,152.6550298,152.9603399,152.8073795,152.19615,150.9785808,150.0727093,149.6224912,149.1736237,148.5769292,146.7940061,145.766448,144.8918494,144.1673901,143.5907205,142.5855855,142.3004143,141.8735131,141.4478925,140.882101,140.0368084,139.4766611,139.6161378
济宁,100,100.3,100.4003,100.8019012,101.003505,100.9025015,100.7006965,100.7006965,100.7006965,100.7006965,100.4992951,100.2982965,100.0976999,99.89750452,99.89750452,99.89750452,99.79760701,99.79760701,99.99720223,100.2971938,100.397491,100.2970935,100.5979848,100.5979848,100.8997788,101.9087766,103.1316819,103.9567353,104.3725623,105.7294056,106.4695114,107.7471456,107.9626399,109.3661542,109.6942526,110.6815009,110.5708194,110.4602486,110.4602486,110.4602486,110.5707088,110.128426,109.6879123,108.7007211,107.7224146,107.1838025,106.7550673,106.4348021,106.2219325,105.7970448,105.3738566,105.057735,104.6375041,104.5328666,103.9056694,103.386141,103.4895272,103.1790586,102.9727005,102.7667551,102.6639883,102.8693163,103.0750549,103.17813,103.17813,103.2813081,102.9714642,103.1774071,103.4869393,104.004374,104.3163872,104.6293363,104.838595,105.1531108,106.0994888,107.1604837,108.9822119,110.3989806,111.2821725,112.0611477,112.9576369,113.4094674,113.6362864,114.0908315,114.3190132,114.7762892,115.2353944,115.9268067,116.8542212,118.3733261,120.0305526,122.071072,122.8034985,125.1367649,127.2640899,128.6639949,129.5646429,131.2489832,131.9052282,132.8285648,134.1568504,135.7667326,136.3097995,137.9455171,139.4629178,140.4391583,141.141354,141.2824954,141.5650604,141.5650604,142.1313206,142.9841086,143.9849973,144.8489073,146.4422453,148.1995522,149.5333482,150.4305483,152.2357149,152.8446577,153.9145703,154.8380577,156.0767622,157.1692995,158.7409925,160.0109205,161.1309969,161.2921279,161.9372964,161.7753591,161.1282577,160.3226164,159.5210033,158.5638773,157.9296218,158.245481,158.4037265,157.7701116,157.2968013,156.0384269,155.8823884,154.9470941,153.2426761,152.7829481,152.4773822,152.3249048,152.9342044,153.393007,152.626042,152.778668,153.0842253,152.7780569,152.4725008,151.2527208,150.3452045,149.1424428,148.2475882,147.5063502,146.9163248,146.4755758,145.0108201,144.285766,143.4200514,142.5595311,141.989293,141.4213358,141.2799144,140.7147948,140.4333652,140.0120651,139.732041,139.3128449
洛阳,100,101.1,101.4033,101.9103165,102.1141371,102.3183654,102.4206838,102.7279458,103.0361297,103.1391658,103.1391658,102.8297483,102.7269185,102.7269185,102.5214647,102.4189432,102.3165243,102.2142078,102.316422,102.2141056,102.1118915,102.1118915,102.3161152,102.5207475,102.725789,104.16395,104.5806058,105.5218313,106.2604841,106.898047,108.1808235,108.8299085,109.9182076,110.4677986,111.2410732,111.5747964,112.2442452,112.8054664,113.0310774,113.0310774,113.1441084,111.7863791,110.8920881,109.7831672,108.9049019,108.2514725,107.8184666,107.0637373,106.4213549,105.7828268,105.5712611,105.1489761,105.0438271,105.0438271,104.9387833,104.9387833,104.8338445,104.7290106,104.5195526,104.3105135,104.206203,104.1019968,104.3102008,104.936062,105.2508702,105.356121,105.6721894,105.989206,106.519152,106.9452286,108.6563523,109.3082904,109.7455235,109.9650146,111.5045248,112.5080655,113.9706704,116.7059665,117.5229082,118.2280457,118.4645018,118.9383598,119.2951749,119.41447,120.0115424,120.0115424,120.4915886,121.3350297,121.8203698,122.0640105,123.4067146,124.2705616,126.5074318,128.2785358,131.2289421,132.5412315,134.52935,135.2019968,135.4724008,136.8271248,139.1531859,142.6320155,143.3451756,144.2052467,147.0893516,149.4427812,150.4888807,151.0908362,151.2419271,151.393169,151.2417758,151.6955011,151.8471966,152.150891,153.3680982,153.8282025,154.2896871,154.2896871,154.4439768,154.4439768,154.9073087,154.9073087,155.062216,155.9925893,157.24053,157.8694921,158.8167091,159.6107926,160.089625,160.4098043,160.0889846,158.9683618,158.4914567,157.8574908,157.0682034,155.968726,154.8769449,154.412314,154.5667264,154.1030262,153.4866141,152.4122078,151.8025589,151.0435462,150.2883284,150.7391934,151.4928894,152.4018467,152.5542486,152.2491401,151.7923926,150.5780535,149.9757413,149.3758383,148.6289591,148.1830722,147.59034,146.8523883,146.4118311,146.1190074,145.6806504,144.3695246,143.0701988,141.9256372,139.7967527,139.2375657,138.9590905,138.8201315,138.4036711,138.2652674,137.9887369,137.8507481
平顶山,100,101,100.293,99.891828,99.99171983,100.1917033,100.291895,100.4924788,100.6934637,100.7941572,100.8949513,100.7940564,100.7940564,100.6932623,100.5925691,100.4919765,100.2909925,100.1907016,100.1907016,100.391083,100.391083,100.5918651,100.3906814,100.6918534,100.5911616,101.6976644,103.1214317,103.8432817,104.6740279,105.5114202,106.2500001,107.5250001,109.0303501,109.4664715,109.9043374,110.2340504,111.1159228,111.3381547,111.560831,111.6723918,111.6723918,111.0023574,109.6703292,108.7929665,108.1402087,107.4913675,106.7389279,106.2052333,105.5680019,105.2512979,104.935544,104.7256729,104.4114959,104.3070844,104.3070844,104.4113914,104.829037,104.829037,104.724208,104.9336564,105.03859,105.03859,105.3537058,105.4590595,105.5645186,105.7756476,105.669872,106.0925515,107.2595695,107.9031269,108.3347394,108.8764131,108.7675367,108.8763043,109.5295621,110.9534464,111.6191671,112.6237396,113.1868583,113.5264189,114.0940509,114.6645212,115.3525083,115.9292709,116.6248465,117.2079707,117.3251787,118.7330808,119.6829455,119.3238967,120.2784878,121.1204372,122.8161234,123.1845717,124.2932329,125.1632855,125.4136121,126.7931618,128.4414729,129.2121218,129.9873945,131.2872684,133.3878647,133.7880283,133.7880283,134.5907565,135.2637103,135.9400288,136.2119089,136.2119089,136.3481208,136.3481208,137.0298614,137.9890704,138.5410267,138.9566498,139.5124764,139.6519889,140.4899008,140.6303907,140.9116515,141.3343864,141.7583896,142.0419064,142.3259902,142.4683162,142.3258479,142.8951512,143.1809415,143.6104844,143.0360424,142.8930064,142.6072204,141.6089698,141.1841429,141.0429588,140.7608729,140.620112,140.7607321,140.1976892,139.9172938,139.4975419,139.2185468,139.4969839,138.660002,138.521342,139.0754274,139.2145028,139.4929318,139.074453,138.5181552,137.5485281,137.1358825,136.8616108,136.5878876,136.041536,135.6334114,135.3621446,135.4975067,135.6330042,135.0904722,134.4150199,134.2806048,134.1463242,133.2073,133.4737146,133.6071883,133.8744026,134.0082771,134.0082771,133.8742688,134.008143
宜昌,100,100.1,100.8007,101.4055042,102.0139372,102.2179651,102.626837,103.0373443,103.0373443,102.6251949,102.3173193,102.3173193,102.3173193,102.1126847,101.9084593,101.5008255,101.2978238,101.2978238,101.2978238,101.7030151,101.9064212,102.0083276,102.3143526,102.72361,103.3399516,104.0633313,105.3120913,106.5758364,107.7481706,108.3946596,108.9366329,110.3528091,111.2356316,111.6805741,112.238977,112.9124109,113.1382357,113.3645122,113.2511476,113.2511476,113.1378965,112.2327933,111.1104654,110.1104712,109.3396979,108.7929994,107.8138624,107.1669792,106.9526453,106.8456926,106.5251556,105.9925298,105.7805447,105.3574225,105.0413503,105.1463916,105.4618308,105.356369,105.7777945,105.3546833,105.3546833,105.5653926,105.7765234,106.093853,106.4121346,106.9441952,107.2650278,107.801353,108.5559624,109.4244101,110.190381,110.8515233,111.7383355,112.5205038,113.6457089,116.0322687,118.0048173,119.6568847,119.6568847,119.5372279,119.5372279,119.2981534,119.8946442,120.3742228,121.4575908,122.1863363,123.2860133,123.6558714,124.6451183,126.39015,130.0554643,131.6161299,133.3271396,133.727121,134.5294838,136.0093081,137.0973825,138.1941616,139.0233266,139.8574665,140.4168964,139.8552288,140.2747945,139.5734205,139.2942737,138.8763909,138.3208853,137.9059226,137.216393,137.216393,136.8047438,137.2151581,137.7640187,138.1773108,139.1445519,139.2836965,139.5622639,140.3996375,140.961236,141.1021973,140.9610951,141.5249394,142.2325641,143.3704246,144.3740176,145.0958877,145.966463,145.966463,145.5285636,145.091978,144.801794,144.2225868,143.9341417,143.3584051,143.2150467,142.9286166,143.0715452,140.925472,140.3617701,140.0810466,139.1004793,137.848575,137.5728778,137.2977321,136.6112434,137.4309109,137.7057727,137.5680669,136.6050904,136.3318803,134.9685614,135.10353,134.2929088,133.7557372,133.8894929,133.7556034,133.4880922,132.9541399,132.156415,131.0991637,130.1814696,129.9211066,129.4014222,128.3662108,127.5960135,126.9580335,127.3389076,127.0842298,126.9571455,127.0841027,127.465355,127.465355
襄阳,100,100.9,101.5054,101.8099162,102.1153459,102.421692,102.421692,102.421692,102.421692,102.421692,102.1144269,101.9101981,101.8082879,101.7064796,100.9945342,100.7925451,100.4901675,100.3896773,100.2892877,100.2892877,100.4898662,100.690846,101.0936094,101.4979838,102.1069717,102.8217205,104.1584029,105.7207789,106.9894283,107.8453437,107.8453437,108.6002611,109.0346621,109.5798354,110.2373145,110.4577891,110.8996202,111.2323191,111.5660161,111.7891481,111.3419915,110.3399136,109.0158346,107.8166604,106.9541271,106.3124024,105.5682156,105.1459427,104.8305049,103.8870303,103.6792563,103.16086,103.0576991,102.6454683,102.3375319,101.8258443,101.6221926,100.9108372,100.7090156,100.7090156,100.6083065,100.8095232,100.9103327,101.011243,101.5162992,101.4147829,101.6176125,102.1257006,102.4320777,102.5345097,103.0471823,103.3563238,103.8731055,104.1847248,104.6014637,105.5428768,106.3872199,108.5149643,109.166054,109.4935522,109.9315264,109.7116634,110.0407983,110.0407983,111.3612879,111.1385653,111.3608425,112.0290075,112.1410365,112.9260238,115.5233223,118.8734987,119.5867397,122.5764082,123.9247487,125.6596951,126.6649727,127.5516275,128.061834,128.9582669,129.7320165,130.6401406,131.5546216,133.2648316,134.59748,136.2126497,137.3023509,138.5380721,139.3693005,139.3693005,139.3693005,139.2299312,139.2299312,139.9260809,141.0454895,142.0328079,142.742972,143.3139439,144.0305136,144.3185746,144.7515303,145.0410334,145.6211975,146.6405459,147.2271081,147.6687894,148.4071334,149.0007619,148.8517611,148.5540576,147.5141792,146.0390374,144.8707251,144.1463715,144.4346642,142.7014483,141.987941,141.7039651,141.5622612,140.9960121,140.7140201,140.5733061,139.8704396,139.7305691,139.3113774,139.5900002,140.1483602,140.5688053,140.8499429,141.4133426,140.7062759,140.4248634,140.0035888,139.1635672,138.7460765,137.9136001,137.0861185,135.8523434,134.901377,134.2268701,133.1530552,132.6204429,131.6920998,130.9019472,130.1165356,128.9454867,128.3007593,128.0441578,127.7880695,127.6602814,127.6602814,127.5326211
岳阳,100,99,97.515,97.417485,97.32006752,97.41738758,97.90447452,98.00237899,97.80637424,97.70856786,97.22002502,96.63670487,96.44343146,96.44343146,96.44343146,96.2505446,96.2505446,96.2505446,96.2505446,96.34679515,96.25044835,96.44294925,96.44294925,96.44294925,96.73227809,97.31267176,99.06429985,100.4512001,101.9579681,103.8951694,104.206855,105.0405098,106.721158,107.0413214,107.1483627,107.1483627,107.6841046,108.0071569,108.4391855,108.5476247,108.6561723,108.6561723,107.6782668,106.3861276,105.4286524,104.6906518,103.748436,103.1259454,102.7134416,101.9944475,101.9944475,101.6884641,101.2817103,100.7753017,100.3722005,100.0710839,99.77087068,98.77316197,98.77316197,98.67438881,98.7730632,98.87183626,99.26732361,99.76366023,99.76366023,99.96318755,100.3630403,100.6641294,102.0734272,103.4003818,103.7105829,104.1254253,104.9584287,105.4832208,106.3270866,107.0713762,108.2491613,109.6564004,110.643308,111.5284545,112.1976252,113.0952062,113.547587,114.3424201,114.3424201,114.7997898,115.6033884,115.8345951,116.9929411,117.8118917,118.7543868,121.4857377,122.9435666,123.8041715,124.175584,123.9272329,123.4315239,122.9377978,123.1836734,123.4300408,123.3066107,123.553224,123.6767772,123.5531004,122.9353349,122.4435936,122.0762628,121.4658815,121.1014838,120.6170779,120.6170779,121.2201633,121.8262641,122.5572217,122.8023361,123.2935455,123.6634261,122.7977821,122.6749843,122.6749843,122.3069594,122.7961872,122.3050025,122.5496125,123.1623605,122.6697111,121.8110231,121.4455901,120.8383621,119.9924936,120.352471,119.8710612,119.7511901,118.7931806,117.8428351,116.3108783,115.7293239,113.8776547,113.3082664,112.7417251,111.952533,111.0569128,110.6126851,109.949009,110.058958,110.169017,110.7198621,110.9413018,110.7194192,110.4979803,109.8349925,108.8464775,108.737631,108.737631,108.1939429,107.6529732,107.0070553,106.5790271,106.25929,105.7279936,105.1993536,104.4629581,103.5227915,102.3840408,101.5649685,101.0571436,100.8550294,100.3507542,100.1500527,99.74945249,99.64970303,99.15145452
常德,100,100.5,100.6005,101.1035025,101.406813,101.6096266,101.8128459,101.9146587,101.7108294,101.6091186,101.4059003,101.1016826,100.6972759,100.6972759,100.6972759,100.6972759,100.5965786,100.6971752,100.4957809,100.5962767,100.5962767,100.5962767,100.6968729,101.6031448,101.6031448,102.4159699,103.5425456,104.2673434,104.1630761,104.7880545,105.2072068,106.364486,106.789944,107.1103138,107.6458654,108.0764488,108.832984,109.3771489,109.7052804,109.9246909,109.4849921,108.9375672,107.7392539,106.6618614,105.9152284,105.279737,104.8586181,104.6489008,103.8117096,103.0850277,103.0850277,102.4665175,102.1591179,101.8526406,101.6489353,101.5472864,101.6488336,101.5471848,101.7502792,101.1397775,101.0386377,101.3417536,101.2404119,101.3416523,101.138969,101.240108,101.4425882,101.5440308,103.2702793,103.7866307,104.3055638,104.0969527,104.4092436,104.8268805,106.0848031,106.5091423,108.1067795,109.8364879,111.0446893,111.8220021,112.1574681,112.7182555,112.8309737,113.5079596,113.8484835,113.6207865,113.6207865,114.1888904,114.9882126,115.5631537,115.6787169,118.8020422,120.4652708,122.9950415,124.347987,125.5914668,125.9682412,125.842273,127.7299071,128.8794762,129.2661147,129.9124452,129.9124452,130.8218324,130.4293669,130.9510843,130.6891822,130.558493,130.297376,130.5579707,130.0357389,129.7756674,130.1649944,129.9046644,130.2943784,130.164084,129.6434277,128.8655671,128.607836,128.7364438,128.6077074,128.8649228,129.2515176,129.2515176,128.863763,128.2194442,128.0912247,127.7069511,126.8130024,126.1789374,125.9265795,125.5487998,124.795507,123.9219384,124.0458604,122.8054018,122.0685694,121.8244322,120.8498368,120.1247377,119.6442388,119.0460176,118.6888795,118.214124,117.6230534,117.8582995,118.447591,118.6844862,118.4471172,117.9733288,118.0913021,117.8551195,117.383699,117.1489316,116.2117401,115.5144697,114.4748395,113.7879904,113.3328385,112.4261758,110.627357,110.2954749,108.9719292,108.4270695,107.4512259,106.3767137,105.6320767,105.6320767,105.3151804,105.4204956,104.9988136,104.788816
